id,RRMS01,RRMS02,RRMS03,RRMS04,RRMS05,RRMS06,RRMS07,RRMS08,RRMS09,RRMS10,RRMS11,RRMS12,RRMS13,RRMS14,RRMS15,RRMS16,RRMS17,RRMS18,RRMS19,RRMS20,SPMS01,SPMS02,SPMS03,SPMS04,SPMS05,SPMS06,SPMS07,SPMS08,SPMS09,SPMS10,HC01,HC02,HC03,HC04,HC05,HC06,HC07,HC08,HC09,HC10,HC11,HC12,HC13,HC14,HC15,HC16,HC17,HC18,HC19,HC20
circ_10113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10114,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
circ_10116,6,0,0,0,3,0,0,3,2,2,0,0,5,0,0,3,2,0,3,4,2,0,3,2,4,0,7,0,0,0,0,0,0,0,0,2,2,0,0,4,4,0,0,2,3,0,0,0,0,0
circ_10117,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10118,5,2,5,0,3,0,6,4,0,2,0,4,5,5,0,0,5,5,0,0,5,2,0,8,3,0,4,6,0,3,0,0,5,0,0,0,6,0,3,0,0,0,5,2,3,0,0,3,0,0
circ_10119,2,0,0,0,0,0,2,0,3,5,0,3,4,3,3,0,0,3,4,0,0,0,2,0,5,2,0,0,0,2,2,3,0,0,0,0,6,0,0,0,0,0,3,3,0,0,2,0,0,0
circ_1012,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
circ_10120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
circ_10121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10122,4,0,0,0,0,0,3,3,2,3,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
circ_10123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10126,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10127,8,5,4,6,8,4,10,9,0,9,4,11,8,7,6,3,8,3,5,8,14,10,6,8,3,4,11,2,8,7,5,13,4,3,5,2,5,6,7,2,2,3,8,4,7,3,6,5,5,5
circ_10128,2,0,8,0,0,3,3,0,7,3,2,4,6,5,0,0,2,3,0,2,3,0,4,0,0,0,5,0,6,2,4,0,8,0,0,3,0,0,2,2,4,3,0,3,0,5,0,2,0,2
circ_10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
circ_1013,7,3,5,7,3,0,4,5,5,11,7,5,2,8,3,2,9,5,8,0,9,10,3,11,3,10,7,0,16,11,3,9,2,5,2,10,4,0,7,3,6,7,2,3,8,2,5,0,2,8
circ_10130,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
circ_10131,0,3,3,0,7,3,4,0,5,7,3,2,8,6,3,6,5,0,0,3,5,3,6,8,3,4,3,6,12,4,0,0,0,4,0,0,3,0,0,5,5,4,4,2,8,2,5,6,5,3
circ_10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10133,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
circ_10134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10135,4,9,6,8,4,8,11,5,13,9,5,7,16,5,4,6,7,13,14,9,4,2,5,11,10,13,10,3,9,5,10,14,3,3,2,7,9,2,9,10,9,10,6,8,4,7,7,11,6,6
circ_10136,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,5,2,4,0,0,0,0,0,0
circ_10137,2,0,11,2,0,0,4,4,2,0,3,3,13,15,2,0,0,0,7,0,3,0,2,6,6,4,13,0,3,4,2,0,0,8,0,3,6,0,2,0,2,0,0,4,0,3,4,2,0,3
circ_10138,3,0,2,0,4,4,0,8,6,4,2,2,6,4,0,0,0,0,0,0,3,0,0,0,6,4,3,2,0,0,0,0,3,0,2,2,3,0,0,3,2,0,5,2,0,2,0,0,0,0
circ_10139,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,2,0,0,2,0,4,0,0,0,0,0,0,0,0,2,2,3,2,0,6,6,0,3,0,0,0,2,0,0
circ_1014,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
circ_10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
circ_10141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10143,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0
circ_10145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
circ_10146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10147,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10148,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_1015,29,35,23,31,29,45,35,36,40,36,46,37,29,39,31,25,37,45,30,24,42,33,28,52,37,39,57,25,55,31,37,51,38,27,21,31,41,12,33,48,49,21,33,47,55,25,21,22,40,41
circ_10150,4,6,5,0,5,0,4,0,0,6,4,0,2,2,0,0,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,6,4,4,0,0,0,3,0,0,2
circ_10151,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10152,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10154,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10155,0,0,2,0,0,0,5,2,6,0,3,5,3,0,3,0,0,0,2,0,0,3,0,7,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,3,2,0,0,4,0,0,0,0,0,0
circ_10156,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10157,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0
circ_10158,0,0,5,0,5,0,0,0,0,0,0,11,15,14,0,8,4,9,0,8,7,0,0,5,0,0,7,5,0,12,0,5,5,0,8,0,6,0,6,0,5,0,6,0,0,0,0,5,0,0
circ_10159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,3,0,0,0
circ_1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
circ_10160,5,12,11,11,12,20,3,0,5,10,12,8,6,2,12,7,14,12,11,5,13,6,6,15,10,16,15,15,9,10,3,0,16,8,16,7,8,19,9,11,18,17,9,15,15,7,8,11,7,6
circ_10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
circ_10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
circ_10163,3,0,2,0,5,2,0,0,2,3,5,0,5,0,2,5,0,7,3,4,3,4,3,6,3,0,2,2,6,0,2,0,0,0,0,2,4,2,0,0,0,6,7,5,4,2,0,0,4,0
circ_10164,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
circ_10165,3,0,0,0,0,2,2,0,0,0,3,0,2,0,0,3,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0
circ_10166,12,9,9,11,12,3,10,5,10,7,13,13,11,6,7,11,8,7,7,6,14,6,9,13,20,15,10,5,11,5,3,8,2,4,0,6,15,3,8,15,4,11,10,10,7,6,11,15,7,12
circ_10167,0,0,3,0,0,2,2,0,2,0,2,2,6,3,0,0,2,0,0,0,0,5,4,2,2,5,0,2,3,3,0,2,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2
circ_10168,0,2,0,5,0,0,2,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,0,2,5,2,0,2,0,0,0,0,0,3,0,0,0,0,0,6,2,0,3,0,2,0,0,0,0,0
circ_10169,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
circ_1017,0,5,10,2,16,5,11,15,12,5,8,6,8,21,6,8,9,6,8,10,9,4,7,14,4,6,16,15,9,4,9,9,6,7,7,10,7,0,5,8,13,11,10,20,4,3,12,2,6,8
circ_10170,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10171,2,0,0,0,0,2,0,3,0,0,0,3,0,5,0,5,3,0,0,3,4,0,0,3,0,2,2,2,0,2,0,0,3,0,2,0,4,0,6,0,4,5,0,0,0,0,2,0,0,3
circ_10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
circ_10174,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10175,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
circ_10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10177,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10178,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10179,3,2,0,0,0,0,5,5,0,3,4,3,4,4,3,0,3,5,0,0,0,0,6,4,3,2,5,0,5,0,2,0,0,5,0,4,4,0,0,0,2,0,2,4,0,3,3,0,0,4
circ_1018,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
circ_10180,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10181,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,2,0
circ_10182,26,27,24,21,21,39,24,24,20,25,38,33,49,26,16,36,23,29,63,29,29,43,18,30,39,15,28,29,37,27,29,32,24,54,40,32,34,14,38,25,32,32,21,41,30,20,20,20,30,38
circ_10183,0,0,2,3,3,7,4,7,8,4,2,6,11,3,3,5,10,2,4,3,4,0,3,0,9,4,6,0,9,8,5,3,2,6,4,6,3,0,0,5,5,3,4,8,4,5,2,4,2,4
circ_10184,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0
circ_10185,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10187,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
circ_10189,0,3,0,2,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,3,3,0,0,0,0,3,5,0,2,0,4,0,4,0,0
circ_1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
circ_10190,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0
circ_10191,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,3,0,2,0
circ_10192,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10193,7,8,7,7,11,11,7,7,7,10,2,13,8,9,7,4,7,9,8,7,8,6,10,5,7,3,15,7,13,5,4,10,15,8,11,7,3,4,14,9,13,6,12,15,3,9,5,0,12,3
circ_10194,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0
circ_10195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
circ_10196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
circ_10197,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10199,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_1020,10,7,5,0,8,19,10,0,0,11,8,8,9,0,8,3,12,8,3,7,3,6,3,14,5,0,12,10,8,3,7,6,10,6,7,10,4,4,12,2,9,3,10,7,5,0,4,10,15,3
circ_10200,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
circ_10201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10202,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
circ_10203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
circ_10204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
circ_10207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10208,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10210,8,4,0,3,5,7,4,2,2,8,2,6,2,3,4,0,6,5,0,0,4,2,2,7,3,3,8,3,3,5,2,2,4,5,0,3,5,0,3,3,3,7,2,6,10,5,0,0,3,0
circ_10211,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10213,12,11,10,16,26,13,11,26,9,30,9,24,15,7,5,15,16,6,7,5,16,27,8,25,17,6,23,14,16,15,10,12,6,11,14,8,15,9,7,13,19,21,10,23,13,9,21,7,20,13
circ_10214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10215,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
circ_10217,0,0,3,0,4,0,3,0,0,3,0,2,4,2,2,2,0,0,2,0,0,0,0,0,0,4,2,3,2,0,0,0,0,5,8,0,2,0,0,5,6,3,0,0,4,0,0,0,6,0
circ_10218,5,0,0,3,4,0,0,7,0,3,3,0,5,0,5,0,0,0,0,4,0,0,0,0,0,0,2,0,4,0,0,2,0,2,2,2,0,0,0,3,0,3,0,3,5,0,4,0,4,0
circ_10219,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
circ_10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10221,7,0,0,0,2,0,2,0,0,4,4,0,4,3,2,0,2,5,0,0,5,2,5,9,7,2,9,0,2,5,3,0,10,6,5,5,2,0,6,0,5,6,5,5,0,7,10,3,7,4
circ_10222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
circ_10223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0
circ_10224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
circ_10226,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,2,7,2,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,3,0,0
circ_10227,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_10228,0,3,0,8,3,13,0,4,6,6,2,6,7,5,3,4,7,4,3,6,2,3,3,3,0,2,5,6,4,3,2,3,0,5,3,0,4,2,6,3,7,5,3,5,0,0,4,0,3,6
circ_10229,3,0,0,2,4,5,0,2,2,10,3,2,3,6,3,0,4,3,5,3,2,2,0,6,4,2,6,5,6,0,0,3,0,3,0,4,4,0,0,9,0,0,3,2,4,3,0,4,4,0
